id,node_color,vuln_color,hygiene_color,node_value,type,vuln_score,hygiene_score
wmi,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
pywin32,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
pytest-mypy,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
filelock,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
mypy,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
pytest,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
attrs,#74b9ff,#74b9ff,#74b9ff,1,1,0,2
aioquic,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
certifi,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
cryptography,#74b9ff,#E64A19,#74b9ff,1,1,6,1
pylsqpack,#d500f9,#d500f9,#d500f9,3,3,0,-1
pyopenssl,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
pyamg,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
numpy,#74b9ff,#74b9ff,#74b9ff,1,1,0,1
scipy,#74b9ff,#E64A19,#f48fb1,1,1,6,3
googleapis-common-protos,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
grpcio,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
cupy-cuda12x,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
optuna,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
types-setuptools,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
fastrlock,#d500f9,#d500f9,#d500f9,3,3,0,-1
cython,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
pyvespa,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
requests,#74b9ff,#74b9ff,#74b9ff,1,1,0,1
jinja2,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
docker,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
onnxruntime,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
aiohttp,#74b9ff,#E64A19,#f48fb1,1,1,7,3
tenacity,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
pandas,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
pyasn1-modules,#e91e63,#74b9ff,#e91e63,1,1,0,10
pyasn1,#e91e63,#74b9ff,#e91e63,1,1,0,10
aiosqlite,#74b9ff,#74b9ff,#ff4081,1,1,0,6
aiounittest,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
typing_extensions,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
pyre-extensions,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
typing-inspect,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
typing-extensions,#e91e63,#74b9ff,#e91e63,1,1,0,10
prawcore,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
urllib3,#74b9ff,#74b9ff,#74b9ff,1,1,0,0
google-cloud-storage,#74b9ff,#74b9ff,#74b9ff,1,1,0,1
google-api-core,#74b9ff,#74b9ff,#74b9ff,1,1,0,2
google-cloud-core,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
google-resumable-media,#74b9ff,#74b9ff,#74b9ff,1,1,0,2
google-crc32c,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
jupyter-lsp,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
jupyter-server,#e91e63,#fdd835,#e91e63,1,1,4,10
importlib-metadata,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
cassio,#e91e63,#74b9ff,#e91e63,1,1,0,10
cassandra-driver,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
jsonschema,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
importlib-resources,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
rfc3987,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
pkgutil-resolve-name,#e91e63,#74b9ff,#e91e63,1,1,0,10
rfc3986-validator,#74b9ff,#74b9ff,#ff4081,1,1,0,7
fqdn,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
isoduration,#74b9ff,#74b9ff,#ff4081,1,1,0,6
jsonpointer,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
idna,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
rfc3339-validator,#74b9ff,#74b9ff,#ff4081,1,1,0,6
jsonschema-specifications,#e91e63,#74b9ff,#e91e63,1,1,0,10
referencing,#e91e63,#74b9ff,#e91e63,1,1,0,10
webcolors,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
uri-template,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
rpds-py,#e91e63,#74b9ff,#e91e63,1,1,0,10
gradio,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
typer[all],#d500f9,#d500f9,#d500f9,3,3,0,-1
authlib,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
pyyaml,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
fastapi,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
markupsafe,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
packaging,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
matplotlib,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
tomlkit,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
huggingface-hub,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
orjson,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
pillow,#74b9ff,#74b9ff,#74b9ff,1,1,0,2
aiofiles,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
ffmpy,#d500f9,#d500f9,#d500f9,3,3,0,-1
python-multipart,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
gradio-client,#d500f9,#d500f9,#d500f9,3,3,0,-1
httpx,#74b9ff,#74b9ff,#74b9ff,1,1,0,2
uvicorn,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
pydantic,#e91e63,#74b9ff,#e91e63,1,1,0,10
semantic-version,#d500f9,#d500f9,#d500f9,3,3,0,-1
pydub,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
altair,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
ppft,#74b9ff,#74b9ff,#ff4081,1,1,0,6
dill,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
ml-datasets,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
tqdm,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
srsly,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
catalogue,#74b9ff,#74b9ff,#ff4081,1,1,0,6
langserve,#e91e63,#74b9ff,#e91e63,1,1,0,10
httpx-sse,#e91e63,#74b9ff,#e91e63,1,1,0,10
langchain,#AEEA00,#AEEA00,#AEEA00,0,0,0,-1
sse-starlette,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
pyjwt,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
pre-commit,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
grpc-gateway-protoc-gen-openapiv2,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
pytest-cov,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
pytest-xdist,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
coverage[toml],#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
jupyter_sphinx,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
nbconvert,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
nbformat,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
sphinx,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
ipywidgets,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
ipython,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
pydeck,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
traitlets,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
opt-einsum,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
numpydoc,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
pytest-pep8,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
zipp,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
validators,#e91e63,#74b9ff,#e91e63,1,1,0,10
mkdocs-git-revision-date-localized-plugin,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
docrepr,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
docutils,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
pytest-asyncio,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
freezegun,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
python-dateutil,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
flax,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
rich,#e91e63,#74b9ff,#e91e63,1,1,0,10
jaxlib,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
jax,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
ml-collections,#d500f9,#d500f9,#d500f9,3,3,0,-1
tensorflow-text,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
tensorflow,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
tensorflow-datasets,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
optax,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
tensorstore,#d500f9,#d500f9,#d500f9,3,3,0,-1
orbax,#d500f9,#d500f9,#d500f9,3,3,0,-1
msgpack,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
grpcio-tools,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
setuptools,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
gptcache,#e91e63,#74b9ff,#e91e63,1,1,0,10
cachetools,#74b9ff,#74b9ff,#74b9ff,1,1,0,2
brotlipy,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
cffi,#e91e63,#74b9ff,#e91e63,1,1,0,10
enum34,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
argon2-cffi-bindings,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
gitpython,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
babel,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
mkdocs,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
google-auth-httplib2,#74b9ff,#74b9ff,#74b9ff,1,1,0,2
google-auth,#74b9ff,#74b9ff,#74b9ff,1,1,0,1
httplib2,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
requests-auth-aws-sigv4,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
prometheus-flask-exporter,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
prometheus-client,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
flask,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
grpcio-status,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
grpcio-gcp,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
pinecone-client,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
protobuf,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
lz4,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
executing,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
asttokens,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
cma,#d500f9,#d500f9,#d500f9,3,3,0,-1
xgboost,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
fastai,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
redis,#74b9ff,#74b9ff,#74b9ff,1,1,0,2
scikit-learn,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
pytorch-ignite,#d500f9,#d500f9,#d500f9,3,3,0,-1
fakeredis[lua],#d500f9,#d500f9,#d500f9,3,3,0,-1
sphinx-copybutton,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
plotly,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
distributed,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
boto3,#74b9ff,#74b9ff,#74b9ff,1,1,0,2
mypy-boto3-s3,#d500f9,#d500f9,#d500f9,3,3,0,-1
colorlog,#d500f9,#d500f9,#d500f9,3,3,0,-1
torch,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
sqlalchemy,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
types-pyyaml,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
pytorch-lightning,#d500f9,#d500f9,#d500f9,3,3,0,-1
cmaes,#d500f9,#d500f9,#d500f9,3,3,0,-1
torchaudio,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
lightgbm,#d500f9,#d500f9,#d500f9,3,3,0,-1
sphinx-plotly-directive,#d500f9,#d500f9,#d500f9,3,3,0,-1
wandb,#d500f9,#d500f9,#d500f9,3,3,0,-1
types-redis,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
mlflow,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
torchvision,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
alembic,#d500f9,#d500f9,#d500f9,3,3,0,-1
catboost,#d500f9,#d500f9,#d500f9,3,3,0,-1
types-tqdm,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
botorch,#d500f9,#d500f9,#d500f9,3,3,0,-1
wasabi,#e91e63,#74b9ff,#e91e63,1,1,0,10
colorama,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
argon2-cffi,#74b9ff,#74b9ff,#74b9ff,1,1,0,2
"argon2-cffi[tests,typing]",#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
lxml,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
cssselect,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
html5lib,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
beautifulsoup4,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
numba,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
llvmlite,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
aiomysql,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
pymysql,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
tensorboard,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
sentencepiece,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
neptune-client,#d500f9,#d500f9,#d500f9,3,3,0,-1
spacy,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
scikit-image,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
kornia,#d500f9,#d500f9,#d500f9,3,3,0,-1
fastprogress,#d500f9,#d500f9,#d500f9,3,3,0,-1
albumentations,#d500f9,#d500f9,#d500f9,3,3,0,-1
opencv-python,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
nbdev,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
fastcore,#74b9ff,#74b9ff,#ff4081,1,1,0,6
captum,#d500f9,#d500f9,#d500f9,3,3,0,-1
pydicom,#d500f9,#d500f9,#d500f9,3,3,0,-1
evaluate,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
bert-score,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
tensorflow-gpu,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
requests-file,#74b9ff,#74b9ff,#ff4081,1,1,0,6
rouge-score,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
trectools,#d500f9,#d500f9,#d500f9,3,3,0,-1
sacrebleu,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
sacremoses,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
datasets,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
responses,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
transformers,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
cookiecutter,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
paramiko,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
bcrypt,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
pynacl,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
invoke,#d500f9,#d500f9,#d500f9,3,3,0,-1
gssapi,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
qdrant-client,#e91e63,#74b9ff,#e91e63,1,1,0,10
fastembed,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
httpx[http2],#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
portalocker,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
psychicapi,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
elastic-transport,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
dataclasses,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
feedparser,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
sgmllib3k,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
sphinx-remove-toctrees,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
sphinx-book-theme,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
pytz,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
tables,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
pyxlsb,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
pyqt5,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
fastparquet,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
fsspec,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
xlsxwriter,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
pyreadstat,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
python-snappy,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
odfpy,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
hypothesis,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
s3fs,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
pyarrow,#74b9ff,#74b9ff,#74b9ff,1,1,0,2
numexpr,#D32F2F,#D32F2F,#f48fb1,1,1,10,4
openpyxl,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
gcsfs,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
psycopg2,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
xarray,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
qtpy,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
xlrd,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
cupy-cuda100,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
pythainlp,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
cupy-cuda115,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
cupy-cuda117,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
cupy-cuda113,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
cupy-cuda114,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
sudachipy,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
cupy,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
natto-py,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
preshed,#74b9ff,#74b9ff,#ff4081,1,1,0,6
cupy-cuda92,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
weasel,#e91e63,#74b9ff,#e91e63,1,1,0,10
cupy-cuda102,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
cupy-wheel,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
cupy-cuda101,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
thinc-apple-ops,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
cupy-cuda116,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
langcodes,#74b9ff,#74b9ff,#ff4081,1,1,0,7
cupy-cuda91,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
sudachidict-core,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
cupy-cuda11x,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
thinc,#74b9ff,#74b9ff,#ff4081,1,1,0,6
cupy-cuda80,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
cupy-cuda90,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
typer,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
cupy-cuda112,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
cupy-cuda111,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
spacy-transformers,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
cupy-cuda110,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
pycparser,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
sphinx-rtd-theme,#74b9ff,#74b9ff,#ff4081,1,1,0,6
jedi,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
stack-data,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
ipyparallel,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
black,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
decorator,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
matplotlib-inline,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
ipykernel,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
pygments,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
backcall,#74b9ff,#74b9ff,#ff4081,1,1,0,7
prompt-toolkit,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
testpath,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
curio,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
pickleshare,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
pexpect,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
trio,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
pytest-timeout,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
jaraco.itertools,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
pytest-ignore-flaky,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
more-itertools,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
jupyter-core,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
fastjsonschema,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
wcwidth,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
kubernetes,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
websocket-client,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
requests-oauthlib,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
six,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
ipaddress,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
adal,#d500f9,#d500f9,#d500f9,3,3,0,-1
oauthlib,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
triton,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
sympy,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
networkx,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
nvidia-cuda-runtime-cu12,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
spacy-alignments,#d500f9,#d500f9,#d500f9,3,3,0,-1
tf2onnx,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
onnx,#d500f9,#d500f9,#d500f9,3,3,0,-1
flatbuffers,#74b9ff,#74b9ff,#74b9ff,1,1,0,1
regex,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
click,#74b9ff,#74b9ff,#74b9ff,1,1,0,2
joblib,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
sphinx-thebe,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
sphinx-panels,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
msal,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
pymsalruntime,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
rapidfuzz,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
pydantic-settings,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
python-dotenv,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
singlestoredb,#e91e63,#74b9ff,#e91e63,1,1,0,10
sqlparams,#e91e63,#74b9ff,#e91e63,1,1,0,10
dbt-singlestore,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
sqlalchemy-singlestoredb,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
ibis-singlestoredb,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
deprecation,#74b9ff,#74b9ff,#ff4081,1,1,0,6
werkzeug,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
watchdog,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
email-validator,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
dnspython,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
smart-open,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
azure-core,#74b9ff,#74b9ff,#74b9ff,1,1,0,2
azure-storage-blob,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
pytest-rerunfailures,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
azure-common,#74b9ff,#74b9ff,#74b9ff,1,1,0,2
sphinxext-opengraph,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
seaborn,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
starlette,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
anyio,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
itsdangerous,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
apache-beam,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
pyspark,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
tensorflow-macos,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
zstandard,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
elasticsearch,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
soundfile,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
faiss-cpu,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
xxhash,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
fsspec[http],#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
joblibspark,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
multiprocess,#74b9ff,#74b9ff,#ff4081,1,1,0,6
rarfile,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
tiktoken,#e91e63,#74b9ff,#e91e63,1,1,0,10
py7zr,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
librosa,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
pyarrow-hotfix,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
pydantic-core,#e91e63,#74b9ff,#e91e63,1,1,0,10
pyee,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
twisted,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
trio-typing,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
pytest-trio,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
brotlicffi,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
geomet,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
gremlinpython,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
pyproj,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
nbsphinx,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
weaviate-client,#e91e63,#74b9ff,#e91e63,1,1,0,10
pytest-gitignore,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
mxnet,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
graphviz,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
vega-datasets,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
langsmith,#e91e63,#74b9ff,#e91e63,1,1,0,10
sphinx-examples,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
importlib_metadata,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
pyproject-hooks,#e91e63,#74b9ff,#e91e63,1,1,0,10
tomli,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
