source,target,color,vuln_score,hygiene_color,vuln_weight,hygiene_weight,time
pytest-xdist,pytest,#7e57c2,#d500f9,#d500f9,0,0,2023-12-19T21:22:53+05:30
pytest-xdist,psutil,#7e57c2,#d500f9,#d500f9,0,0,2023-12-19T21:22:53+05:30
pytest-xdist,setproctitle,#7e57c2,#d500f9,#d500f9,0,0,2023-12-19T21:22:53+05:30
sphinx-inline-tabs,sphinx,#7e57c2,#d500f9,#d500f9,0,0,2023-12-19T21:22:53+05:30
mysql-connector-python,zstandard,#7e57c2,#d500f9,#d500f9,0,0,2023-12-19T21:22:53+05:30
mysql-connector-python,dnspython,#7e57c2,#d500f9,#d500f9,0,0,2023-12-19T21:22:53+05:30
mysql-connector-python,gssapi,#7e57c2,#d500f9,#d500f9,0,0,2023-12-19T21:22:53+05:30
mysql-connector-python,deprecated,#7e57c2,#d500f9,#d500f9,0,0,2023-12-19T21:22:53+05:30
mysql-connector-python,typing-extensions,#7e57c2,#d500f9,#d500f9,0,0,2023-12-19T21:22:53+05:30
mysql-connector-python,zipp,#7e57c2,#d500f9,#d500f9,0,0,2023-12-19T21:22:53+05:30
mysql-connector-python,lz4,#7e57c2,#d500f9,#d500f9,0,0,2023-12-19T21:22:53+05:30
watchdog,pyyaml,#7e57c2,#d500f9,#d500f9,0,0,2023-12-19T21:22:53+05:30
twine,setuptools,#7e57c2,#d500f9,#d500f9,0,0,2023-12-19T21:22:53+05:30
twine,tqdm,#7e57c2,#d500f9,#d500f9,0,0,2023-12-19T21:22:53+05:30
twine,keyring,#7e57c2,#d500f9,#d500f9,0,0,2023-12-19T21:22:53+05:30
twine,pyblake2,#7e57c2,#d500f9,#d500f9,0,0,2023-12-19T21:22:53+05:30
twine,pkginfo,#7e57c2,#d500f9,#d500f9,0,0,2023-12-19T21:22:53+05:30
twine,readme-renderer,#7e57c2,#d500f9,#d500f9,0,0,2023-12-19T21:22:53+05:30
twine,requests,#7e57c2,#d500f9,#d500f9,0,0,2023-12-19T21:22:53+05:30
twine,requests-toolbelt,#7e57c2,#d500f9,#d500f9,0,0,2023-12-19T21:22:53+05:30
setuptools-rust,toml,#7e57c2,#d500f9,#d500f9,0,0,2023-12-19T21:22:53+05:30
sphinx,sphinxcontrib-jsmath,#7e57c2,#d500f9,#d500f9,0,0,2023-12-19T21:22:53+05:30
sphinx,babel,#7e57c2,#d500f9,#d500f9,0,0,2023-12-19T21:22:53+05:30
sphinx,requests,#7e57c2,#d500f9,#d500f9,0,0,2023-12-19T21:22:53+05:30
sphinx,sphinxcontrib-htmlhelp,#7e57c2,#d500f9,#d500f9,0,0,2023-12-19T21:22:53+05:30
sphinx,importlib-metadata,#7e57c2,#d500f9,#d500f9,0,0,2023-12-19T21:22:53+05:30
sphinx,types-requests,#7e57c2,#d500f9,#d500f9,0,0,2023-12-19T21:22:53+05:30
sphinx,pytest,#7e57c2,#d500f9,#d500f9,0,0,2023-12-19T21:22:53+05:30
sphinx,html5lib,#7e57c2,#d500f9,#d500f9,0,0,2023-12-19T21:22:53+05:30
sphinx,sphinxcontrib-serializinghtml,#7e57c2,#d500f9,#d500f9,0,0,2023-12-19T21:22:53+05:30
sphinx,docutils-stubs,#7e57c2,#d500f9,#d500f9,0,0,2023-12-19T21:22:53+05:30
sphinx,imagesize,#7e57c2,#d500f9,#d500f9,0,0,2023-12-19T21:22:53+05:30
sphinx,packaging,#7e57c2,#d500f9,#d500f9,0,0,2023-12-19T21:22:53+05:30
